"Date","Time","TimeZone","Name","Type","Status","Currency","Gross","Fee","Net","FromEmailAddress","ToEmailAddress","TransactionID","CounterpartyStatus","AddressStatus","ItemTitle","ItemID","ShippingandHandlingAmount","InsuranceAmount","SalesTax","Option1Name","Option1Value","Option2Name","Option2Value","AuctionSite","BuyerID","ItemURL","ClosingDate","EscrowId","InvoiceId","ReferenceTxnID","InvoiceNumber","CustomNumber","Quantity","ReceiptID","Balance","AddressLine1","AddressLine2","City","State","Zip","Country","ContactPhoneNumber","Extra"
"2018-11-11","15:56:26","GMT","Natasha Nisbet","Refund","Completed","USD",-149,5.07,-143.93,"Natasha.Nisbet@trashymail.com",,"SAMPLE7D654980U927594",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE31109668PT33420",,,0,,46093.88,,,,,,,,
"2018-11-11","19:01:22","GMT","Jarno Kemppainen","Shopping Cart Payment Received","Completed","USD",119.5,-4.12,115.38,"Jarno.Kemppainen@pookmail.com","N/A","SAMPLE2RW10205H606393","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,4,,46209.26,,,,,,,,
"2018-11-11","19:01:22","GMT","Jarno Kemppainen","Shopping Cart Item","Completed","USD",29,0,0,"Jarno.Kemppainen@pookmail.com","N/A","SAMPLE2RW10205H606393","Non-US - Unverified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46209.26,,,,,,,,
"2018-11-11","19:01:22","GMT","Jarno Kemppainen","Shopping Cart Item","Completed","USD",27,0,0,"Jarno.Kemppainen@pookmail.com","N/A","SAMPLE2RW10205H606393","Non-US - Unverified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46209.26,,,,,,,,
"2018-11-11","19:01:22","GMT","Jarno Kemppainen","Shopping Cart Item","Completed","USD",29,0,0,"Jarno.Kemppainen@pookmail.com","N/A","SAMPLE2RW10205H606393","Non-US - Unverified",,"Wordpress Membership Toolkit","WMT",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46209.26,,,,,,,,
"2018-11-11","19:01:22","GMT","Jarno Kemppainen","Shopping Cart Item","Completed","USD",34.5,0,0,"Jarno.Kemppainen@pookmail.com","N/A","SAMPLE2RW10205H606393","Non-US - Unverified",,"Web Millionaire - Bundle","WM-B",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46209.26,,,,,,,,
"2018-11-11","20:13:20","GMT","Mahault Bertelsen","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Mahault.S.Bertelsen@dodgit.com","N/A","SAMPLE90X68674U438345","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2877-8326-9199-3333",46275.75,,,,,,,,
"2018-11-11","20:13:20","GMT","Mahault Bertelsen","Shopping Cart Item","Completed","USD",69,0,0,"Mahault.S.Bertelsen@dodgit.com","N/A","SAMPLE90X68674U438345","Non-US - Unregistered",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2877-8326-9199-3333",46275.75,,,,,,,,
"2018-11-11","23:36:10","GMT","Aiman van den Elsen","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Aiman.van.den.Elsen@spambob.com","N/A","SAMPLE70260326Y089438","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0361-3819-9433-8413",46342.24,,,,,,,,
"2018-11-11","23:36:10","GMT","Aiman van den Elsen","Shopping Cart Item","Completed","USD",69,0,0,"Aiman.van.den.Elsen@spambob.com","N/A","SAMPLE70260326Y089438","Unregistered",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0361-3819-9433-8413",46342.24,,,,,,,,
"2018-11-12","02:55:54","GMT","Ye Yen","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Ye.Yen@mailinator.com","N/A","SAMPLE1SF23943M555741","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46408.73,,,,,,,,
"2018-11-12","02:55:54","GMT","Ye Yen","Shopping Cart Item","Completed","USD",69,0,0,"Ye.Yen@mailinator.com","N/A","SAMPLE1SF23943M555741","Non-US - Unverified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46408.73,,,,,,,,
"2018-11-12","03:52:34","GMT","Makaarim Mustafa","Shopping Cart Payment Received","Completed","USD",125,-4.3,120.7,"Makaarim.Hadiya.Mustafa@mailinator.com","N/A","SAMPLE0HU55248JA33037","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,3,"3167-8085-3772-4105",46529.43,,,,,,,,
"2018-11-12","03:52:34","GMT","Makaarim Mustafa","Shopping Cart Item","Completed","USD",27,0,0,"Makaarim.Hadiya.Mustafa@mailinator.com","N/A","SAMPLE0HU55248JA33037","Unregistered",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3167-8085-3772-4105",46529.43,,,,,,,,
"2018-11-12","03:52:34","GMT","Makaarim Mustafa","Shopping Cart Item","Completed","USD",69,0,0,"Makaarim.Hadiya.Mustafa@mailinator.com","N/A","SAMPLE0HU55248JA33037","Unregistered",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3167-8085-3772-4105",46529.43,,,,,,,,
"2018-11-12","03:52:34","GMT","Makaarim Mustafa","Shopping Cart Item","Completed","USD",29,0,0,"Makaarim.Hadiya.Mustafa@mailinator.com","N/A","SAMPLE0HU55248JA33037","Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3167-8085-3772-4105",46529.43,,,,,,,,
"2018-11-12","04:41:54","GMT","Omeokachie Olisaemeka","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Omeokachie.Olisaemeka@trashymail.com","N/A","SAMPLE6VM14554LW09332","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46557.2,"Oostjachtpark 163",,"Buzet",,6230,"BE",,
"2018-11-12","04:41:54","GMT","Omeokachie Olisaemeka","Shopping Cart Item","Completed","USD",29,0,0,"Omeokachie.Olisaemeka@trashymail.com","N/A","SAMPLE6VM14554LW09332","Non-US - Verified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46557.2,"Oostjachtpark 163",,"Buzet",,6230,"BE",,
"2018-11-12","05:50:27","GMT","Solt Kálmán","Shopping Cart Payment Received","Completed","USD",274,-9.07,264.93,"Solt.Kálmán@spambob.com","N/A","SAMPLE8TP561932D37931","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,4,,46822.13,"Byggðavegur 76",,"Stykkishólmur",,340,"IS","455 2113",
"2018-11-12","05:50:27","GMT","Solt Kálmán","Shopping Cart Item","Completed","USD",149,0,0,"Solt.Kálmán@spambob.com","N/A","SAMPLE8TP561932D37931","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46822.13,"Byggðavegur 76",,"Stykkishólmur",,340,"IS","455 2113",
"2018-11-12","05:50:27","GMT","Solt Kálmán","Shopping Cart Item","Completed","USD",69,0,0,"Solt.Kálmán@spambob.com","N/A","SAMPLE8TP561932D37931","Non-US - Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46822.13,"Byggðavegur 76",,"Stykkishólmur",,340,"IS","455 2113",
"2018-11-12","05:50:27","GMT","Solt Kálmán","Shopping Cart Item","Completed","USD",29,0,0,"Solt.Kálmán@spambob.com","N/A","SAMPLE8TP561932D37931","Non-US - Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46822.13,"Byggðavegur 76",,"Stykkishólmur",,340,"IS","455 2113",
"2018-11-12","05:50:27","GMT","Solt Kálmán","Shopping Cart Item","Completed","USD",27,0,0,"Solt.Kálmán@spambob.com","N/A","SAMPLE8TP561932D37931","Non-US - Verified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46822.13,"Byggðavegur 76",,"Stykkishólmur",,340,"IS","455 2113",
"2018-11-12","07:23:19","GMT","Alexander Foerster","Shopping Cart Payment Received","Completed","EUR",29,-1.23,27.77,"Alexander.Foerster@spambob.com","N/A","SAMPLE5W581905LH54960","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46849.9,,,,,,,,
"2018-11-12","07:23:19","GMT","Alexander Foerster","Shopping Cart Item","Completed","EUR",29,0,0,"Alexander.Foerster@spambob.com","N/A","SAMPLE5W581905LH54960","Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46849.9,,,,,,,,
"2018-11-12","22:18:15","GMT","Motohiro Sano","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Motohiro.Sano@pookmail.com","N/A","SAMPLE4RN12987F480773","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4304-5464-0665-4415",46877.67,,,,,,,,
"2018-11-12","22:18:15","GMT","Motohiro Sano","Shopping Cart Item","Completed","USD",29,0,0,"Motohiro.Sano@pookmail.com","N/A","SAMPLE4RN12987F480773","Non-US - Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4304-5464-0665-4415",46877.67,,,,,,,,
"2018-11-12","22:51:06","GMT","Gorgi Zagorc","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Gorgi.Zagorc@dodgit.com","N/A","SAMPLE4JH20423WH47960","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3479-9123-5708-0649",46905.44,,,,,,,,
"2018-11-12","22:51:06","GMT","Gorgi Zagorc","Shopping Cart Item","Completed","USD",29,0,0,"Gorgi.Zagorc@dodgit.com","N/A","SAMPLE4JH20423WH47960","Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3479-9123-5708-0649",46905.44,,,,,,,,
"2018-11-13","01:11:40","GMT","Leah Parkinson","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Leah.E.Parkinson@trashymail.com","N/A","SAMPLE3PB71395U803736","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4176-6936-8381-1816",47049.37,,,,,,,,
"2018-11-13","01:11:40","GMT","Leah Parkinson","Shopping Cart Item","Completed","USD",149,0,0,"Leah.E.Parkinson@trashymail.com","N/A","SAMPLE3PB71395U803736","Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4176-6936-8381-1816",47049.37,,,,,,,,
"2018-11-13","01:32:57","GMT","Nkemakolam Ozoemena","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Nkemakolam.Ozoemena@spambob.com","N/A","SAMPLE0ER97563A582060","Unregistered",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdbbsaugnfsdgelvu838l4w00ocsowkkcg8g","p617ae9947e411f8a549d782bdbff88fb8[%bidqhmqb%]",1,"4069-4454-9755-2858",47136.19,,,,,,,,
"2018-11-13","02:08:20","GMT","Áslákur Benediktsson","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Áslákur.Benediktsson@spambob.com","N/A","SAMPLE7VD66452KG10328","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2126-0268-6449-4430",47202.68,,,,,,,,
"2018-11-13","02:08:20","GMT","Áslákur Benediktsson","Shopping Cart Item","Completed","USD",69,0,0,"Áslákur.Benediktsson@spambob.com","N/A","SAMPLE7VD66452KG10328","Unregistered",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2126-0268-6449-4430",47202.68,,,,,,,,
"2018-11-13","09:28:35","GMT","From US Dollar","Currency Conversion","Completed","INR",468918.93,0,468918.93,,,"SAMPLE2PM56368Y010974",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE7Y7606843N56432",,,0,,516121.61,,,,,,,,
"2018-11-13","09:28:35","GMT","To Indian Rupee","Currency Conversion","Completed","USD",-10815,0,-10815,,,"SAMPLE13C16839WR22673",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE7Y7606843N56432",,,0,,505306.61,,,,,,,,
"2018-11-13","09:28:35","GMT","Bank Account","Withdraw Funds to a Bank Account","Completed","INR",-468918.93,0,-468918.93,,,"SAMPLE7Y7606843N56432",,,,,0,0,0,,,,,,,,"0000-00-00",,,,,,0,,36387.68,,,,,,,,
"2018-11-14","08:48:06","GMT","Gerda Goretić","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Gerda.Goreti@spambob.com","N/A","SAMPLE23D58066KN26670","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36531.61,,,,,,,,
"2018-11-14","08:48:06","GMT","Gerda Goretić","Shopping Cart Item","Completed","USD",149,0,0,"Gerda.Goreti@spambob.com","N/A","SAMPLE23D58066KN26670","Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36531.61,,,,,,,,
"2018-11-14","21:53:48","GMT","Hendrika Bertelsen","Shopping Cart Payment Received","Completed","USD",76.5,-2.75,73.75,"Hendrika.H.Bertelsen@spambob.com","N/A","SAMPLE41B04965MC31936","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,,36605.36,"Studhaldenstrasse 2",,"Les Bioux",,1346,"CH","021 930 63 45",
"2018-11-14","21:53:48","GMT","Hendrika Bertelsen","Shopping Cart Item","Completed","USD",29,0,0,"Hendrika.H.Bertelsen@spambob.com","N/A","SAMPLE41B04965MC31936","Non-US - Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36605.36,"Studhaldenstrasse 2",,"Les Bioux",,1346,"CH","021 930 63 45",
"2018-11-14","21:53:48","GMT","Hendrika Bertelsen","Shopping Cart Item","Completed","USD",47.5,0,0,"Hendrika.H.Bertelsen@spambob.com","N/A","SAMPLE41B04965MC31936","Non-US - Verified",,"eBook Bundle","EBB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36605.36,"Studhaldenstrasse 2",,"Les Bioux",,1346,"CH","021 930 63 45",
"2018-11-15","05:03:33","GMT","Yemina Alaniz","Shopping Cart Payment Received","Completed","USD",98,-3.44,94.56,"Yemina.Alaniz.Coronado@pookmail.com","N/A","SAMPLE0T029589M582169","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,,36699.92,"Breitenstrasse 106",,"Basel",,4013,"CH","061 379 68 99",
"2018-11-15","05:03:33","GMT","Yemina Alaniz","Shopping Cart Item","Completed","USD",29,0,0,"Yemina.Alaniz.Coronado@pookmail.com","N/A","SAMPLE0T029589M582169","Non-US - Verified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36699.92,"Breitenstrasse 106",,"Basel",,4013,"CH","061 379 68 99",
"2018-11-15","05:03:33","GMT","Yemina Alaniz","Shopping Cart Item","Completed","USD",69,0,0,"Yemina.Alaniz.Coronado@pookmail.com","N/A","SAMPLE0T029589M582169","Non-US - Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36699.92,"Breitenstrasse 106",,"Basel",,4013,"CH","061 379 68 99",
"2018-11-15","11:08:43","GMT","Wikimedia Foundation, Inc.","Web Accept Payment Sent","Completed","USD",-20,0,-20,"N/A","donations@mailinator.com","SAMPLE9AM05595KH06351","Verified","Non-Confirmed","One-time donation","DONATE",0,0,0,"contribution_tracking_id",2866744,,,,,,"0000-00-00",,,,,,1,,36679.92,,,,,,,,
"2018-11-15","23:29:51","GMT","Karolina Berggren","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Karolina.Berggren@spambob.com","N/A","SAMPLE5L433619AP97763","Verified",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdbf5meukpx96t2j3jexywwkwg4kw8s0sk8c","pf68cb8b66171429fbadb9930cf9a9d558[%b3fo9oyb%]",1,,36766.74,,,,,,,,
"2018-11-15","23:32:11","GMT","Bobby Walker","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Bobby.Walker@spambob.com","N/A","SAMPLE66T84014A125593","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1196-9497-6845-9547",36794.51,,,,,,,,
"2018-11-15","23:32:11","GMT","Bobby Walker","Shopping Cart Item","Completed","USD",29,0,0,"Bobby.Walker@spambob.com","N/A","SAMPLE66T84014A125593","Unregistered",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1196-9497-6845-9547",36794.51,,,,,,,,
"2018-11-16","06:53:37","GMT","Friðfinnur Ársælsson","Shopping Cart Payment Received","Completed","USD",27,-1.16,25.84,"Friðfinnur.Ársælsson@pookmail.com","N/A","SAMPLE2FH00176VW82291","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36820.35,,,,,,,,
"2018-11-16","06:53:37","GMT","Friðfinnur Ársælsson","Shopping Cart Item","Completed","USD",27,0,0,"Friðfinnur.Ársælsson@pookmail.com","N/A","SAMPLE2FH00176VW82291","Verified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36820.35,,,,,,,,
"2018-11-17","00:29:51","GMT","Munif Nassar","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Munif.Haytham.Nassar@trashymail.com","N/A","SAMPLE4EV90798W148684","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36886.84,"Βασ. Γεωργίου 202",,"ΑΜΠΕΛΙΚΟΥ",,2920,"CY",2895065,
"2018-11-17","00:29:51","GMT","Munif Nassar","Shopping Cart Item","Completed","USD",69,0,0,"Munif.Haytham.Nassar@trashymail.com","N/A","SAMPLE4EV90798W148684","Non-US - Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,36886.84,"Βασ. Γεωργίου 202",,"ΑΜΠΕΛΙΚΟΥ",,2920,"CY",2895065,
"2018-11-17","00:32:15","GMT","From US Dollar","Currency Conversion","Completed","INR",437970,0,437970,,,"SAMPLE3W8428372L76532",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE2DB333612E71794",,,0,,474856.84,,,,,,,,
"2018-11-17","00:32:15","GMT","To Indian Rupee","Currency Conversion","Completed","USD",-10000,0,-10000,,,"SAMPLE3MC52718T210402",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE2DB333612E71794",,,0,,464856.84,,,,,,,,
"2018-11-17","00:32:15","GMT","Bank Account","Withdraw Funds to a Bank Account","Completed","INR",-437970,0,-437970,,,"SAMPLE2DB333612E71794",,,,,0,0,0,,,,,,,,"0000-00-00",,,,,,0,,26886.84,,,,,,,,
"2018-11-17","01:32:18","GMT","Radeyah Bishara","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Radeyah.'Atifah.Bishara@trashymail.com","N/A","SAMPLE4XG246000V08831","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,26914.61,"21 rue Gouin de Beauchesne",,"SAINT-NAZAIRE",,44600,"FR","02.44.92.85.04",
"2018-11-17","01:32:18","GMT","Radeyah Bishara","Shopping Cart Item","Completed","USD",29,0,0,"Radeyah.'Atifah.Bishara@trashymail.com","N/A","SAMPLE4XG246000V08831","Non-US - Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,26914.61,"21 rue Gouin de Beauchesne",,"SAINT-NAZAIRE",,44600,"FR","02.44.92.85.04",
"2018-11-17","03:49:55","GMT","Kelechi Kelechi","Shopping Cart Payment Received","Completed","USD",193,-6.48,186.52,"Kelechi.Kelechi@pookmail.com","N/A","SAMPLE1JX407264P35755","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,3,"1203-8385-5010-4810",27101.13,,,,,,,,
"2018-11-17","03:49:55","GMT","Kelechi Kelechi","Shopping Cart Item","Completed","USD",149,0,0,"Kelechi.Kelechi@pookmail.com","N/A","SAMPLE1JX407264P35755","Non-US - Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1203-8385-5010-4810",27101.13,,,,,,,,
"2018-11-17","03:49:55","GMT","Kelechi Kelechi","Shopping Cart Item","Completed","USD",29,0,0,"Kelechi.Kelechi@pookmail.com","N/A","SAMPLE1JX407264P35755","Non-US - Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1203-8385-5010-4810",27101.13,,,,,,,,
"2018-11-17","03:49:55","GMT","Kelechi Kelechi","Shopping Cart Item","Completed","USD",15,0,0,"Kelechi.Kelechi@pookmail.com","N/A","SAMPLE1JX407264P35755","Non-US - Unregistered",,"Entrepreneur - T-shirt","EN-T",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1203-8385-5010-4810",27101.13,,,,,,,,
"2018-11-17","04:04:22","GMT","Edelma Brito","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Edelma.Brito.Dueñas@mailinator.com","N/A","SAMPLE6FU05782A345255","Verified",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdbgj76q4tbcjf8h7y0eds8cwskk4wk4cogk","p103e6cbfc2e681d7f5fc010f25b90d238[%bkz1dypb%]",1,,27187.95,,,,,,,,
"2018-11-17","09:46:40","GMT","Jorja Tudawali","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Jorja.Tudawali@spambob.com","N/A","SAMPLE53W05764SW73968","Non-US - Verified",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdbgt236ytt31rvg3ribkcg4s84csg4okk4g","p34b1f9d888006b3bb0b42e0cf9fb0e718[%bpqirlkb%]",1,,27274.77,"Via delle Coste 91",,"Cottanello","RI",2040,"IT","0343 3353444",
"2018-11-17","17:47:13","GMT","Afaf Asghar","Shopping Cart Payment Received","Completed","USD",173,-5.84,167.16,"Afaf.A'idah.Asghar@trashymail.com","N/A","SAMPLE1LS636142A14865","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,5,,27441.93,,,,,,,,
"2018-11-17","17:47:13","GMT","Afaf Asghar","Shopping Cart Item","Completed","USD",27,0,0,"Afaf.A'idah.Asghar@trashymail.com","N/A","SAMPLE1LS636142A14865","Non-US - Unverified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27441.93,,,,,,,,
"2018-11-17","17:47:13","GMT","Afaf Asghar","Shopping Cart Item","Completed","USD",29,0,0,"Afaf.A'idah.Asghar@trashymail.com","N/A","SAMPLE1LS636142A14865","Non-US - Unverified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27441.93,,,,,,,,
"2018-11-17","17:47:13","GMT","Afaf Asghar","Shopping Cart Item","Completed","USD",19,0,0,"Afaf.A'idah.Asghar@trashymail.com","N/A","SAMPLE1LS636142A14865","Non-US - Unverified",,"Surviving Taxes, Laws and Consultants - eBook","STLC-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27441.93,,,,,,,,
"2018-11-17","17:47:13","GMT","Afaf Asghar","Shopping Cart Item","Completed","USD",29,0,0,"Afaf.A'idah.Asghar@trashymail.com","N/A","SAMPLE1LS636142A14865","Non-US - Unverified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27441.93,,,,,,,,
"2018-11-17","17:47:13","GMT","Afaf Asghar","Shopping Cart Item","Completed","USD",69,0,0,"Afaf.A'idah.Asghar@trashymail.com","N/A","SAMPLE1LS636142A14865","Non-US - Unverified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27441.93,,,,,,,,
"2018-11-17","20:38:06","GMT","Safwan Maalouf","Shopping Cart Payment Received","Refunded","USD",21,-0.97,20.03,"Safwan.Mihyar.Maalouf@trashymail.com","N/A","SAMPLE79453444TS06951","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27461.96,"Spanheimerstrasse 38",,"PETTIGHOFEN",,4863,"AT",,
"2018-11-17","20:38:06","GMT","Safwan Maalouf","Shopping Cart Item","Refunded","USD",21,0,0,"Safwan.Mihyar.Maalouf@trashymail.com","N/A","SAMPLE79453444TS06951","Non-US - Verified",,"Social Media Success Blueprint","SMSB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27461.96,"Spanheimerstrasse 38",,"PETTIGHOFEN",,4863,"AT",,
"2018-11-17","20:52:55","GMT","Nadie Brongers","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Nadie.Brongers@spambob.com","N/A","SAMPLE0XH91068KA27972","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27605.89,"Hauptstrasse 122",,"Montbrelloz",,1475,"CH","024 418 39 94",
"2018-11-17","20:52:55","GMT","Nadie Brongers","Shopping Cart Item","Completed","USD",149,0,0,"Nadie.Brongers@spambob.com","N/A","SAMPLE0XH91068KA27972","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,27605.89,"Hauptstrasse 122",,"Montbrelloz",,1475,"CH","024 418 39 94",
"2018-11-17","22:43:53","GMT","Safwan Maalouf","Refund","Completed","USD",-21,0.97,-20.03,"Safwan.Mihyar.Maalouf@trashymail.com",,"SAMPLE20F42101NE84922",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE79453444TS06951",,,0,,27585.86,,,,,,,,
"2018-11-18","00:58:17","GMT","Nusrah Naser","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Nusrah.Lutfi.Naser@dodgit.com","N/A","SAMPLE0FV704693A73734","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"5575-8471-7755-6956",27613.63,,,,,,,,
"2018-11-18","00:58:17","GMT","Nusrah Naser","Shopping Cart Item","Completed","USD",29,0,0,"Nusrah.Lutfi.Naser@dodgit.com","N/A","SAMPLE0FV704693A73734","Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"5575-8471-7755-6956",27613.63,,,,,,,,
